Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
know what,2,739,"[65, 420, 571, 739, 747, 770, 962]",SQPN.tsv
what i'm,2,739,"[252, 739]",SQPN.tsv
why i don't like,4,874,"[739, 874]",SQPN.tsv
have to go,3,740,"[463, 740, 994]",SQPN.tsv
i say i,3,741,"[101, 741, 784]",SQPN.tsv
deal with,2,741,"[279, 741]",SQPN.tsv
i go,2,741,"[311, 366, 492, 741, 787]",SQPN.tsv
i just,2,741,"[325, 741, 997]",SQPN.tsv
the floor,2,754,"[741, 754, 1190]",SQPN.tsv
not a,2,750,"[76, 750, 1162]",SQPN.tsv
sort,1,753,"[109, 187, 468, 753, 905, 913, 931]",SQPN.tsv
and it,2,753,"[300, 753, 844, 921]",SQPN.tsv
it get,2,753,"[674, 753]",SQPN.tsv
but it's all,3,753,"[735, 753]",SQPN.tsv
on the floor,3,1190,"[754, 757, 1190]",SQPN.tsv
yeah well i,3,763,"[487, 672, 763]",SQPN.tsv
what be,2,765,"[578, 765]",SQPN.tsv
yeah cos,2,771,"[12, 97, 771, 1000, 1117]",SQPN.tsv
to work,2,773,"[533, 773, 811, 1147]",SQPN.tsv
of my,2,784,"[176, 784]",SQPN.tsv
laugh,1,1047,"[784, 1047, 1049]",SQPN.tsv
well they're,2,788,"[242, 788, 1137]",SQPN.tsv
love,1,790,"[57, 65, 379, 563, 694, 699, 790, 1060]",SQPN.tsv
do it,2,790,"[210, 347, 420, 790, 812, 813, 836, 871, 1014, 1016, 1168]",SQPN.tsv
get a fireplace,3,793,"[792, 793]",SQPN.tsv
have this,2,795,"[694, 795]",SQPN.tsv
have that,2,797,"[697, 797]",SQPN.tsv
fireplace,1,797,"[793, 797]",SQPN.tsv
and well,2,799,"[503, 799]",SQPN.tsv
cold,1,809,"[9, 11, 809]",SQPN.tsv
a little bite,3,809,"[76, 656, 809, 979]",SQPN.tsv
the place,2,809,"[217, 809, 905]",SQPN.tsv
warm,1,809,"[300, 565, 800, 809]",SQPN.tsv
where be,2,809,"[573, 809]",SQPN.tsv
lighter,1,809,"[613, 809]",SQPN.tsv
just a,2,816,"[103, 816, 1027]",SQPN.tsv
that's a,2,827,"[13, 774, 827, 1179]",SQPN.tsv
attention,1,832,"[831, 832, 836, 838, 839]",SQPN.tsv
in with,2,835,"[277, 835]",SQPN.tsv
move in with,3,835,"[826, 830, 835]",SQPN.tsv
with her,2,837,"[133, 277, 279, 530, 680, 826, 837, 900]",SQPN.tsv
do have,2,844,"[107, 844, 977]",SQPN.tsv
and you,2,285,"[193, 285, 355, 606, 855, 980]",SQPN.tsv
do you know,3,962,"[855, 962]",SQPN.tsv
without,1,857,"[600, 857]",SQPN.tsv
wake up,2,861,"[857, 861, 1137]",SQPN.tsv
to the,2,870,"[779, 800, 848, 849, 870]",SQPN.tsv
the other night,3,874,"[870, 874, 884]",SQPN.tsv
guy,1,873,"[872, 873]",SQPN.tsv
doesn't she,2,881,"[878, 881]",SQPN.tsv
like yeah,2,886,"[129, 886, 984]",SQPN.tsv
look like,2,886,"[440, 886, 1032]",SQPN.tsv
mate,1,886,"[559, 886]",SQPN.tsv
notice,1,888,"[131, 888]",SQPN.tsv
didn't really,2,888,"[315, 888]",SQPN.tsv
dark,1,888,"[521, 888]",SQPN.tsv
that's cos,2,888,"[760, 874, 888]",SQPN.tsv
get the,2,889,"[78, 80, 148, 232, 300, 613, 889, 977]",SQPN.tsv
at home,2,889,"[254, 289, 889]",SQPN.tsv
to be that,3,889,"[541, 889]",SQPN.tsv
but he,2,889,"[693, 699, 889, 994, 1127, 1190]",SQPN.tsv
be he,2,983,"[889, 896, 900, 983, 1096, 1098, 1135]",SQPN.tsv
he he's,2,1047,"[889, 1047, 1101]",SQPN.tsv
her parent,2,900,"[188, 900]",SQPN.tsv
wanna go,2,919,"[830, 919]",SQPN.tsv
have you have,3,934,"[39, 934]",SQPN.tsv
try,1,934,"[295, 620, 934, 935]",SQPN.tsv
tell me,2,948,"[323, 948]",SQPN.tsv
ask you,2,948,"[459, 948, 1156]",SQPN.tsv
mm i,2,948,"[690, 948]",SQPN.tsv
on and,2,955,"[137, 903, 955]",SQPN.tsv
isn't she,2,955,"[261, 955]",SQPN.tsv
somewhere,1,955,"[224, 719, 955, 994, 1064]",SQPN.tsv
if i,2,826,"[770, 826, 877, 944, 955]",SQPN.tsv
for him,2,1012,"[964, 1007, 1012]",SQPN.tsv
five time,2,975,"[966, 975]",SQPN.tsv
a new,2,983,"[972, 983]",SQPN.tsv
he do,2,977,"[615, 699, 977, 983, 1014, 1078, 1184]",SQPN.tsv
oh he,2,1014,"[977, 1014, 1184]",SQPN.tsv
it up,2,980,"[694, 980]",SQPN.tsv
hard,1,1073,"[980, 1073]",SQPN.tsv
get one,2,985,"[77, 563, 985, 993]",SQPN.tsv
mark,1,985,"[103, 985]",SQPN.tsv
get one of,3,985,"[563, 985]",SQPN.tsv
ones,1,988,"[985, 988, 991]",SQPN.tsv
them on,2,996,"[723, 996]",SQPN.tsv
at all,2,1011,"[93, 1011]",SQPN.tsv
have bad,2,1020,"[1019, 1020]",SQPN.tsv
sores,1,1020,"[1019, 1020]",SQPN.tsv
him really,2,1044,"[1012, 1044]",SQPN.tsv
be so,2,1054,"[146, 307, 623, 1054]",SQPN.tsv
when we,2,1054,"[159, 342, 630, 1054]",SQPN.tsv
for his,2,1054,"[611, 1054]",SQPN.tsv
just sit,2,1054,"[800, 1054]",SQPN.tsv
be quite funny,3,1054,"[1047, 1054]",SQPN.tsv
take him,2,1064,"[1054, 1064]",SQPN.tsv
wouldn't wanna,2,1055,"[244, 1055]",SQPN.tsv
stick,1,1055,"[582, 674, 1055, 1101]",SQPN.tsv
know he,2,1061,"[1047, 1061]",SQPN.tsv
maybe,1,1072,"[515, 571, 960, 962, 1072, 1103, 1131, 1132, 1134]",SQPN.tsv
when he,2,1078,"[127, 129, 1047, 1078, 1107, 1182]",SQPN.tsv
regret,1,1080,"[1079, 1080]",SQPN.tsv
get all,2,1088,"[304, 358, 1088]",SQPN.tsv
to see,2,1091,"[1064, 1091]",SQPN.tsv
stick in,2,1101,"[582, 1101]",SQPN.tsv
a time,2,1101,"[994, 1101]",SQPN.tsv
though isn't he,3,1101,"[1047, 1101]",SQPN.tsv
he's still,2,1101,"[1075, 1101]",SQPN.tsv
well yeah,2,372,"[12, 372, 381, 988, 1103]",SQPN.tsv
young,1,1105,"[129, 907, 1105]",SQPN.tsv
but yeah,2,1105,"[628, 1105]",SQPN.tsv
yeah he's a,3,1105,"[975, 1105]",SQPN.tsv
me that,2,1107,"[323, 1107]",SQPN.tsv
be yeah,2,1107,"[445, 1107]",SQPN.tsv
he be yeah,3,1110,"[1107, 1110]",SQPN.tsv
the brother,2,1120,"[1107, 1120]",SQPN.tsv
he be a,3,1109,"[690, 1109]",SQPN.tsv
he hasn't,2,1109,"[891, 892, 1004, 1109]",SQPN.tsv
they have him,3,1113,"[1110, 1113, 1115]",SQPN.tsv
oh be,2,1121,"[596, 600, 1121]",SQPN.tsv
a couple,2,1129,"[103, 1129, 1132]",SQPN.tsv
for some,2,1132,"[568, 1132]",SQPN.tsv
cos he have,3,1132,"[1117, 1132]",SQPN.tsv
do say,2,1139,"[983, 1014, 1139]",SQPN.tsv
have any,2,1141,"[39, 1141]",SQPN.tsv
money,1,1141,"[232, 992, 1141]",SQPN.tsv
think so,2,1146,"[1145, 1146]",SQPN.tsv
cos she be a,4,1147,"[101, 1147]",SQPN.tsv
allow,1,1147,"[337, 338, 346, 1147]",SQPN.tsv
whole,1,952,"[97, 952, 1151, 1156]",SQPN.tsv
if she's,2,1156,"[285, 1156]",SQPN.tsv
go through the,3,1156,"[424, 1070, 1156]",SQPN.tsv
gonna ask you,3,1156,"[459, 1156]",SQPN.tsv
if she's get to,4,1156,"[845, 1156]",SQPN.tsv
have she,2,1160,"[111, 174, 1160]",SQPN.tsv
do it for,3,1168,"[836, 1168]",SQPN.tsv
how long be you,4,1213,"[1168, 1213]",SQPN.tsv
cheek,1,1179,"[137, 1179]",SQPN.tsv
glove compartment,2,1182,"[1181, 1182]",SQPN.tsv
have to have,3,1183,"[254, 344, 355, 358, 1183]",SQPN.tsv
into it,2,1183,"[287, 379, 1183]",SQPN.tsv
where he,2,1188,"[1187, 1188]",SQPN.tsv
stupid,1,1189,"[362, 1189]",SQPN.tsv
look in,2,1191,"[994, 1191]",SQPN.tsv
look in the glove compartment,5,1191,"[1182, 1191]",SQPN.tsv
tea,1,1201,"[1200, 1201]",SQPN.tsv
i dunno,2,1214,"[960, 984, 994, 1214]",SQPN.tsv
kind of,2,848,"[0, 449, 668, 726, 734, 848, 909, 935, 954, 1067]",SQPN.tsv
kind of just,3,909,"[0, 909]",SQPN.tsv
of i,2,931,"[0, 931]",SQPN.tsv
well it,2,390,"[2, 390, 720, 784, 809, 886]",SQPN.tsv
suddenly,1,565,"[2, 359, 565]",SQPN.tsv
felt,1,775,"[2, 322, 775]",SQPN.tsv
housekeeper,1,4,"[3, 4]",SQPN.tsv
be my,2,689,"[3, 37, 257, 570, 689, 921, 1165]",SQPN.tsv
be out,2,9,"[5, 9, 140]",SQPN.tsv
leave,1,125,"[5, 125, 192, 282, 757, 762, 766, 779, 820, 866, 958, 1214]",SQPN.tsv
and the,2,358,"[5, 358, 381, 394, 637, 889]",SQPN.tsv
in the same,3,435,"[5, 435]",SQPN.tsv
in she,2,533,"[5, 533]",SQPN.tsv
leave it,2,762,"[5, 762]",SQPN.tsv
be in,2,921,"[5, 192, 268, 438, 439, 616, 855, 921]",SQPN.tsv
there be,2,210,"[6, 210, 508]",SQPN.tsv
last,1,754,"[6, 754, 921, 931, 956]",SQPN.tsv
i be a bite,4,817,"[6, 817]",SQPN.tsv
i be just,3,882,"[6, 882, 1036, 1214]",SQPN.tsv
so i be,3,1023,"[6, 1023]",SQPN.tsv
i can,2,161,"[8, 161, 198, 200, 215, 233, 848]",SQPN.tsv
like you,2,358,"[8, 56, 358, 565, 722, 1162]",SQPN.tsv
my brother's,2,887,"[14, 887, 907]",SQPN.tsv
it at,2,245,"[24, 245]",SQPN.tsv
make a,2,779,"[24, 136, 779, 1023]",SQPN.tsv
so we,2,918,"[24, 918]",SQPN.tsv
it look,2,1032,"[24, 1032]",SQPN.tsv
the moment,2,334,"[30, 334]",SQPN.tsv
at the,2,817,"[30, 817, 1009]",SQPN.tsv
alright i don't,3,179,"[32, 179]",SQPN.tsv
i think it's,3,337,"[32, 50, 337, 394]",SQPN.tsv
think it's,2,337,"[32, 50, 337, 394, 529, 787, 878, 1030]",SQPN.tsv
i i,2,868,"[32, 94, 198, 415, 660, 763, 809, 868, 882, 888, 976]",SQPN.tsv
it's her,2,901,"[32, 703, 901]",SQPN.tsv
i don't think it's,4,1030,"[32, 1030]",SQPN.tsv
yeah i do,3,452,"[34, 452, 528, 620]",SQPN.tsv
so she,2,367,"[37, 367, 381, 1008]",SQPN.tsv
so she be,3,1008,"[37, 1008]",SQPN.tsv
and i've,2,918,"[42, 54, 809, 918]",SQPN.tsv
or something,2,161,"[50, 161, 368, 713, 903]",SQPN.tsv
black,1,520,"[54, 520]",SQPN.tsv
always,1,143,"[56, 143, 370, 514, 529, 548, 551, 790, 972]",SQPN.tsv
be well,2,390,"[63, 390]",SQPN.tsv
see how,2,877,"[63, 877]",SQPN.tsv
huge,1,925,"[63, 784, 925]",SQPN.tsv
baby yet,2,111,"[85, 111]",SQPN.tsv
not be,2,172,"[85, 172]",SQPN.tsv
can't believe,2,307,"[85, 307]",SQPN.tsv
till,1,781,"[85, 781]",SQPN.tsv
wait,1,918,"[85, 918, 1054, 1141]",SQPN.tsv
yet,1,1004,"[85, 153, 1004, 1007, 1141]",SQPN.tsv
you're not,2,1162,"[85, 1162]",SQPN.tsv
she have,2,1023,"[98, 644, 709, 713, 1023, 1143]",SQPN.tsv
strange,1,817,"[113, 817]",SQPN.tsv
think of,2,895,"[115, 389, 895]",SQPN.tsv
but she be,3,1036,"[122, 1036]",SQPN.tsv
she be quite,3,1038,"[122, 1038]",SQPN.tsv
yesterday,1,140,"[41, 140, 186, 382, 709, 757, 823, 964, 1132]",SQPN.tsv
her baby,2,140,"[111, 140]",SQPN.tsv
be at,2,839,"[140, 393, 597, 839, 1009]",SQPN.tsv
to me,2,530,"[141, 398, 453, 530, 984, 1107]",SQPN.tsv
it be in,3,921,"[141, 921]",SQPN.tsv
i think yeah,3,901,"[151, 901]",SQPN.tsv
of a,2,817,"[81, 156, 753, 817]",SQPN.tsv
go with the,3,1014,"[164, 1014]",SQPN.tsv
okay,1,1082,"[164, 218, 361, 381, 564, 940, 1082, 1199]",SQPN.tsv
week and,2,817,"[173, 637, 817]",SQPN.tsv
in a,2,358,"[180, 358, 1046, 1101]",SQPN.tsv
ask her,2,538,"[180, 538]",SQPN.tsv
didn't ask her,3,543,"[180, 543]",SQPN.tsv
no she didn't,3,1021,"[180, 237, 1021]",SQPN.tsv
it be only,3,921,"[190, 797, 844, 921, 1171]",SQPN.tsv
i didn't,2,543,"[192, 389, 543, 618, 888, 929, 967, 1191]",SQPN.tsv
and leave,2,779,"[192, 779]",SQPN.tsv
walk,1,895,"[192, 198, 784, 886, 889, 895]",SQPN.tsv
the the,2,905,"[192, 370, 905, 1107]",SQPN.tsv
mother,1,952,"[192, 952, 1007]",SQPN.tsv
to her,2,366,"[188, 198, 366, 390, 845]",SQPN.tsv
into that,2,463,"[198, 463]",SQPN.tsv
be she be,3,583,"[198, 583]",SQPN.tsv
understand,1,976,"[198, 200, 216, 976]",SQPN.tsv
i say to her,4,1030,"[198, 1030]",SQPN.tsv
a day,2,258,"[200, 258]",SQPN.tsv
well i don't,3,487,"[202, 237, 487]",SQPN.tsv
i've be,2,918,"[202, 381, 855, 918]",SQPN.tsv
because she,2,533,"[213, 274, 533, 558]",SQPN.tsv
be up,2,882,"[213, 704, 882]",SQPN.tsv
happy,1,214,"[210, 214, 514, 529]",SQPN.tsv
nobody,1,641,"[214, 641, 946]",SQPN.tsv
no i think,3,245,"[215, 245]",SQPN.tsv
think i,2,732,"[144, 215, 732, 1018]",SQPN.tsv
that and,2,732,"[216, 394, 732]",SQPN.tsv
and i'm,2,918,"[216, 750, 918]",SQPN.tsv
point,1,1023,"[216, 1023]",SQPN.tsv
wanna come,2,220,"[219, 220]",SQPN.tsv
not quite,2,744,"[229, 744]",SQPN.tsv
but i'm,2,1131,"[229, 1131]",SQPN.tsv
from what,2,245,"[233, 245]",SQPN.tsv
just have,2,1014,"[233, 572, 1014]",SQPN.tsv
that she,2,237,"[179, 237, 709, 778, 784]",SQPN.tsv
to it,2,364,"[237, 364, 456]",SQPN.tsv
know that,2,468,"[237, 468, 955, 967, 970]",SQPN.tsv
be i,2,530,"[237, 530]",SQPN.tsv
it wasn't,2,839,"[237, 839, 894]",SQPN.tsv
i say oh,3,1014,"[237, 1014]",SQPN.tsv
the way,2,240,"[161, 240, 368, 381, 382, 533, 1036, 1191]",SQPN.tsv
way,1,468,"[240, 368, 381, 468, 533, 554, 905, 1016, 1036, 1046, 1191]",SQPN.tsv
sister,1,1016,"[240, 1016, 1019, 1023, 1107, 1119]",SQPN.tsv
the way she,3,1036,"[240, 1036]",SQPN.tsv
be talk,2,1089,"[240, 1089]",SQPN.tsv
pretty,1,1205,"[240, 1205]",SQPN.tsv
it do,2,450,"[241, 450, 730]",SQPN.tsv
like to,2,737,"[241, 396, 737]",SQPN.tsv
have say,2,1023,"[241, 1023]",SQPN.tsv
stay,1,1102,"[257, 651, 1102]",SQPN.tsv
her yeah,2,528,"[264, 528]",SQPN.tsv
and if,2,770,"[266, 730, 770]",SQPN.tsv
know you,2,1162,"[266, 279, 285, 1162]",SQPN.tsv
be like,2,268,"[193, 268, 334, 366, 367, 396, 538, 560, 623]",SQPN.tsv
be just,2,882,"[268, 558, 816, 882, 1036]",SQPN.tsv
safe,1,787,"[272, 787]",SQPN.tsv
she take,2,680,"[274, 680]",SQPN.tsv
we do,2,360,"[280, 360]",SQPN.tsv
since,1,892,"[292, 892]",SQPN.tsv
die,1,1018,"[298, 1018, 1078]",SQPN.tsv
how do,2,367,"[310, 367, 947]",SQPN.tsv
and do,2,347,"[314, 347, 439, 458, 754]",SQPN.tsv
do and,2,744,"[314, 744]",SQPN.tsv
about that,2,623,"[316, 623, 646]",SQPN.tsv
calm,1,318,"[307, 318]",SQPN.tsv
wonder,1,1131,"[322, 359, 1131]",SQPN.tsv
have they,2,330,"[172, 330]",SQPN.tsv
do with,2,666,"[336, 666, 1082]",SQPN.tsv
i'm like,2,984,"[336, 984]",SQPN.tsv
be there,2,343,"[187, 343, 643, 797, 848, 901, 903]",SQPN.tsv
i've never,2,1082,"[343, 660, 686, 698, 1082]",SQPN.tsv
the trolley,2,359,"[358, 359]",SQPN.tsv
around,1,905,"[359, 396, 404, 855, 905]",SQPN.tsv
dirty,1,381,"[358, 381]",SQPN.tsv
get a five,3,382,"[381, 382]",SQPN.tsv
she say that,3,1036,"[381, 1036]",SQPN.tsv
the general,2,392,"[385, 392]",SQPN.tsv
it so,2,533,"[387, 533, 1166]",SQPN.tsv
well do,2,390,"[389, 390, 985]",SQPN.tsv
say they,2,394,"[246, 394, 713, 1009]",SQPN.tsv
that have,2,463,"[394, 463, 955, 958]",SQPN.tsv
a lot,2,492,"[394, 429, 492, 597, 722, 1085, 1129]",SQPN.tsv
one or,2,756,"[394, 756]",SQPN.tsv
do this,2,766,"[394, 456, 741, 766, 958, 1147]",SQPN.tsv
talk about,2,1089,"[394, 1089]",SQPN.tsv
a lot of,3,1129,"[394, 429, 722, 1129]",SQPN.tsv
about a,2,1129,"[394, 1129]",SQPN.tsv
i'm surprise,2,1004,"[398, 1004]",SQPN.tsv
i mean you,3,400,"[349, 400]",SQPN.tsv
end,1,762,"[404, 722, 753, 762, 911, 1016]",SQPN.tsv
at the end,3,817,"[404, 722, 817]",SQPN.tsv
every,1,405,"[143, 360, 405, 421, 782, 955, 957]",SQPN.tsv
don't do,2,405,"[194, 405]",SQPN.tsv
every day,2,405,"[360, 405, 421]",SQPN.tsv
all all,2,407,"[337, 407]",SQPN.tsv
round,1,775,"[407, 704, 775, 905]",SQPN.tsv
so it,2,921,"[407, 921]",SQPN.tsv
nail varnish remover,3,413,"[409, 413]",SQPN.tsv
there but,2,901,"[415, 901]",SQPN.tsv
it be a,3,487,"[417, 487]",SQPN.tsv
it's a bite,3,979,"[417, 529, 809, 979, 1036]",SQPN.tsv
to do,2,421,"[210, 421, 438, 656, 666, 744, 766, 1082]",SQPN.tsv
of the fridge,3,421,"[364, 367, 421]",SQPN.tsv
than that,2,423,"[228, 423]",SQPN.tsv
be use,2,587,"[423, 587]",SQPN.tsv
house,1,429,"[159, 429]",SQPN.tsv
they've,1,1067,"[232, 429, 438, 1067, 1088]",SQPN.tsv
they all,2,1089,"[430, 1089]",SQPN.tsv
i think it be,4,487,"[432, 487]",SQPN.tsv
think it be,3,530,"[432, 530]",SQPN.tsv
yeah yeah i,3,984,"[432, 984]",SQPN.tsv
to yeah,2,1069,"[432, 1069]",SQPN.tsv
for them,2,438,"[360, 438]",SQPN.tsv
judge,1,438,"[435, 438]",SQPN.tsv
to do with,3,666,"[438, 666, 1082]",SQPN.tsv
have to do,3,744,"[438, 656, 744, 766]",SQPN.tsv
all of,2,817,"[438, 817]",SQPN.tsv
know the,2,952,"[438, 952]",SQPN.tsv
be talk about,3,1089,"[438, 1089]",SQPN.tsv
no cos,2,1203,"[438, 1203]",SQPN.tsv
he'd be,2,895,"[439, 895]",SQPN.tsv
and he's,2,1097,"[439, 1097]",SQPN.tsv
still a bite unfortunate,4,447,"[446, 447]",SQPN.tsv
he think,2,1049,"[451, 453, 1049]",SQPN.tsv
that you're,2,453,"[337, 453]",SQPN.tsv
make me,2,1049,"[453, 1049]",SQPN.tsv
i don't know why,4,454,"[230, 454, 874]",SQPN.tsv
why do,2,871,"[454, 871]",SQPN.tsv
do you think,3,787,"[456, 787]",SQPN.tsv
you think,2,1018,"[456, 1018]",SQPN.tsv
ask me,2,458,"[179, 458, 1014]",SQPN.tsv
fine,1,458,"[258, 458, 762, 1036]",SQPN.tsv
i get a,3,458,"[382, 458]",SQPN.tsv
and do that,3,754,"[458, 754]",SQPN.tsv
up and i,3,787,"[458, 787]",SQPN.tsv
i'd be,2,877,"[464, 601, 877]",SQPN.tsv
you go,2,466,"[413, 466]",SQPN.tsv
go in there,3,492,"[471, 479, 492]",SQPN.tsv
do it's,2,475,"[347, 475]",SQPN.tsv
like it,2,500,"[245, 500, 533, 739, 741]",SQPN.tsv
the only,2,500,"[337, 500, 888, 889, 939]",SQPN.tsv
don't like,2,693,"[500, 693, 739, 741, 874, 1204]",SQPN.tsv
but i like the,4,508,"[382, 508]",SQPN.tsv
work in,2,533,"[508, 533]",SQPN.tsv
like the,2,954,"[508, 954]",SQPN.tsv
tie back,2,525,"[524, 525]",SQPN.tsv
all the time,3,529,"[265, 529, 703, 903, 1016, 1023, 1089]",SQPN.tsv
i always,2,548,"[529, 548]",SQPN.tsv
oh she,2,817,"[529, 561, 817]",SQPN.tsv
she sit down and,4,531,"[530, 531]",SQPN.tsv
and talk,2,548,"[531, 548]",SQPN.tsv
you don't,2,551,"[349, 351, 551, 919]",SQPN.tsv
sit down and,3,551,"[530, 551]",SQPN.tsv
i always find it a bite,6,551,"[548, 551]",SQPN.tsv
when people,2,551,"[548, 551]",SQPN.tsv
no it's,2,762,"[551, 762]",SQPN.tsv
then my,2,952,"[551, 952]",SQPN.tsv
anybody,1,554,"[437, 554, 935, 936, 944, 1195]",SQPN.tsv
out of you,3,560,"[554, 560]",SQPN.tsv
tell anybody,2,935,"[554, 935, 936, 944]",SQPN.tsv
meet her,2,557,"[161, 557]",SQPN.tsv
tell her,2,760,"[557, 760]",SQPN.tsv
fee,1,561,"[351, 561]",SQPN.tsv
she could,2,561,"[560, 561, 728]",SQPN.tsv
with me,2,1040,"[579, 1040]",SQPN.tsv
oh it's,2,1036,"[589, 1036]",SQPN.tsv
have it,2,1143,"[597, 616, 797, 808, 1143]",SQPN.tsv
take that,2,599,"[358, 599]",SQPN.tsv
him to,2,1014,"[601, 1014]",SQPN.tsv
it in,2,1023,"[614, 917, 1023]",SQPN.tsv
or the,2,756,"[624, 756]",SQPN.tsv
the week,2,781,"[624, 637, 781, 817]",SQPN.tsv
weeks,1,1129,"[628, 631, 1129, 1169, 1173]",SQPN.tsv
butlins,1,630,"[159, 630, 635]",SQPN.tsv
rest,1,882,"[637, 882]",SQPN.tsv
the rest of,3,1014,"[637, 1014]",SQPN.tsv
to cover,2,644,"[641, 644]",SQPN.tsv
not very,2,650,"[347, 650]",SQPN.tsv
up to,2,651,"[364, 651, 704]",SQPN.tsv
come over,2,651,"[548, 651]",SQPN.tsv
with my,2,680,"[651, 680]",SQPN.tsv
of you,2,658,"[560, 658, 757]",SQPN.tsv
hate,1,1163,"[658, 1163]",SQPN.tsv
and not,2,732,"[660, 732]",SQPN.tsv
that but,2,671,"[548, 671]",SQPN.tsv
seem to have,3,1085,"[671, 1085]",SQPN.tsv
like cat,2,691,"[675, 677, 691]",SQPN.tsv
then she,2,700,"[680, 700, 1014]",SQPN.tsv
in london,2,921,"[700, 711, 921]",SQPN.tsv
cos it's,2,703,"[349, 703, 979]",SQPN.tsv
to cos,2,760,"[703, 760, 956]",SQPN.tsv
this you,2,766,"[703, 766]",SQPN.tsv
sometimes,1,858,"[703, 855, 858, 866, 980, 1014]",SQPN.tsv
the time i'm,3,1016,"[703, 1016]",SQPN.tsv
she really want,3,709,"[560, 709]",SQPN.tsv
remember,1,766,"[109, 709, 766]",SQPN.tsv
like her,2,713,"[528, 713]",SQPN.tsv
interview,1,911,"[715, 911, 935, 955]",SQPN.tsv
that's the,2,1071,"[715, 1071]",SQPN.tsv
but that's,2,760,"[717, 760, 827]",SQPN.tsv
be alright,2,817,"[717, 817]",SQPN.tsv
london so,2,921,"[717, 728, 921]",SQPN.tsv
be with,2,720,"[530, 720]",SQPN.tsv
everything that,2,775,"[720, 775, 778]",SQPN.tsv
they seem to,3,1085,"[720, 1085]",SQPN.tsv
think that,2,722,"[463, 487, 722]",SQPN.tsv
that i think,3,722,"[560, 722]",SQPN.tsv
but that,2,895,"[722, 895]",SQPN.tsv
don't have,2,728,"[230, 728, 750, 1069]",SQPN.tsv
with him,2,728,"[548, 728, 1009, 1039, 1055, 1082]",SQPN.tsv
a while,2,848,"[728, 848, 891]",SQPN.tsv
my brother,2,885,"[728, 885]",SQPN.tsv
london,1,921,"[728, 921]",SQPN.tsv
they don't have to,4,1069,"[728, 1069]",SQPN.tsv
they don't,2,1162,"[728, 1162]",SQPN.tsv
i like to know,4,739,"[737, 739]",SQPN.tsv
to know,2,952,"[739, 952, 957]",SQPN.tsv
say i,2,245,"[101, 245, 741, 784]",SQPN.tsv
like all,2,741,"[337, 741]",SQPN.tsv
do this and,3,766,"[741, 766, 1147]",SQPN.tsv
this and,2,766,"[741, 766, 1147]",SQPN.tsv
this have,2,958,"[741, 958]",SQPN.tsv
the end,2,817,"[753, 817]",SQPN.tsv
it's go,2,1030,"[753, 1030]",SQPN.tsv
yesterday i,2,757,"[382, 757]",SQPN.tsv
work on the floor,4,757,"[754, 757]",SQPN.tsv
just leave,2,762,"[757, 762, 958, 1214]",SQPN.tsv
note,1,779,"[771, 779]",SQPN.tsv
and then you,3,773,"[358, 773]",SQPN.tsv
but i say to,4,778,"[161, 778]",SQPN.tsv
there be no,3,778,"[210, 778]",SQPN.tsv
bottom of,2,784,"[364, 367, 784]",SQPN.tsv
bottom,1,784,"[364, 784]",SQPN.tsv
know where,2,784,"[732, 737, 784]",SQPN.tsv
can go,2,866,"[786, 866]",SQPN.tsv
you've get,2,792,"[638, 792]",SQPN.tsv
be there but,3,901,"[797, 901]",SQPN.tsv
obviously,1,799,"[166, 799]",SQPN.tsv
feel a,2,809,"[565, 809]",SQPN.tsv
when she be,3,827,"[764, 817, 827]",SQPN.tsv
it's just,2,831,"[337, 347, 550, 831, 1027, 1036]",SQPN.tsv
turn,1,855,"[334, 855, 918, 968, 974]",SQPN.tsv
and you have,3,855,"[355, 855]",SQPN.tsv
i'm like yeah,3,984,"[886, 984]",SQPN.tsv
it look like,3,1032,"[886, 1032]",SQPN.tsv
i only,2,921,"[888, 921, 931]",SQPN.tsv
's brother,2,901,"[889, 901, 1089]",SQPN.tsv
brother and,2,901,"[889, 901, 1107]",SQPN.tsv
he's get,2,1097,"[889, 977, 1026, 1097, 1129]",SQPN.tsv
live with,2,896,"[226, 680, 896, 900]",SQPN.tsv
just the,2,1036,"[900, 1036]",SQPN.tsv
live there,2,907,"[906, 907]",SQPN.tsv
don't wanna,2,919,"[219, 919]",SQPN.tsv
brunel,1,919,"[918, 919, 921]",SQPN.tsv
occupational therapy,2,928,"[925, 928, 931]",SQPN.tsv
therapy,1,928,"[925, 928, 931]",SQPN.tsv
speech and language,3,931,"[928, 931]",SQPN.tsv
christchurch,1,934,"[931, 934, 935]",SQPN.tsv
try christchurch again,3,935,"[934, 935]",SQPN.tsv
tell anybody then,3,944,"[936, 944]",SQPN.tsv
then you,2,948,"[358, 948]",SQPN.tsv
at her,2,955,"[159, 955]",SQPN.tsv
detail,1,955,"[187, 955, 957]",SQPN.tsv
if i know,3,955,"[770, 955]",SQPN.tsv
now if,2,1131,"[955, 1131]",SQPN.tsv
like to know,3,957,"[737, 957]",SQPN.tsv
didn't know that,3,970,"[967, 970]",SQPN.tsv
neither do,2,970,"[969, 970]",SQPN.tsv
get anything out of,4,972,"[560, 972]",SQPN.tsv
and you have to,4,980,"[355, 980]",SQPN.tsv
it too,2,980,"[768, 980]",SQPN.tsv
