Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
time,1,207,"[207, 213, 449, 530, 597, 816, 862, 877, 943]","[24, 40, 81, 267, 330, 481, 645, 647, 689, 766, 800, 825, 826, 834, 859, 899, 906, 951]",S9GP.tsv,S0326,S0327
and then he,3,265,"[207, 213]","[265, 378]",S9GP.tsv,S0326,S0327
then he,2,573,"[207, 213]",[573],S9GP.tsv,S0326,S0327
spend the,2,825,"[207, 213]",[825],S9GP.tsv,S0326,S0327
pacific,1,212,"[211, 528]",[212],S9GP.tsv,S0326,S0327
sick,1,222,[213],[222],S9GP.tsv,S0326,S0327
in there,2,281,[213],"[281, 831]",S9GP.tsv,S0326,S0327
enough,1,458,"[213, 654, 657, 720, 808]","[458, 485, 658, 809, 911]",S9GP.tsv,S0326,S0327
anymore,1,577,[213],"[577, 823]",S9GP.tsv,S0326,S0327
like that,2,316,"[215, 391, 411]","[316, 408, 825, 837, 874, 878, 921, 932, 945]",S9GP.tsv,S0326,S0327
it be a,3,689,[215],"[689, 933]",S9GP.tsv,S0326,S0327
well it be,3,768,[215],[768],S9GP.tsv,S0326,S0327
right,1,221,"[221, 290, 323, 340, 342, 367, 439]","[8, 42, 63, 128, 152, 156, 162, 186, 192, 236, 240, 287, 313, 341, 425, 471, 475, 495, 497, 499, 507, 517, 521, 639, 658, 660, 669, 671, 697, 729, 735, 750, 805, 813]",S9GP.tsv,S0326,S0327
back,1,223,"[223, 344, 806, 943, 950, 952]","[36, 291, 311, 511, 839, 887, 899]",S9GP.tsv,S0326,S0327
and er,2,223,"[223, 498, 530, 580, 732, 801]","[150, 378, 825, 933]",S9GP.tsv,S0326,S0327
boat,1,223,"[223, 943]","[216, 218]",S9GP.tsv,S0326,S0327
you've be,2,489,[223],"[489, 493]",S9GP.tsv,S0326,S0327
onto,1,901,[223],[901],S9GP.tsv,S0326,S0327
i've get,2,225,[225],"[26, 279, 361, 404, 414, 448]",S9GP.tsv,S0326,S0327
friends,1,226,"[225, 531, 692, 943]","[226, 878, 940, 911]",S9GP.tsv,S0326,S0327
i mean it's,3,274,"[225, 771, 858]","[274, 479, 489, 664]",S9GP.tsv,S0326,S0327
friends in,2,911,[225],[911],S9GP.tsv,S0326,S0327
last year,2,227,[227],[24],S9GP.tsv,S0326,S0327
of the,2,227,"[227, 325, 559, 736, 793]","[132, 249, 262, 265, 301, 374, 378, 384, 396, 589, 665, 721, 798, 825, 880, 889, 899]",S9GP.tsv,S0326,S0327
you ever,2,227,[227],"[188, 262]",S9GP.tsv,S0326,S0327
meet,1,228,"[227, 584]","[228, 416, 476, 634, 823, 921]",S9GP.tsv,S0326,S0327
ever,1,242,[227],"[242, 585]",S9GP.tsv,S0326,S0327
erm and then,3,277,[227],"[277, 620, 705]",S9GP.tsv,S0326,S0327
go to he's,3,489,[227],[489],S9GP.tsv,S0326,S0327
erm who,2,691,[227],[691],S9GP.tsv,S0326,S0327
sort of the,3,798,"[227, 559, 736]",[798],S9GP.tsv,S0326,S0327
you ever meet,3,921,[227],[921],S9GP.tsv,S0326,S0327
place,1,229,"[229, 270, 496, 524, 684, 702, 797, 806, 894]","[52, 180, 489, 527, 689, 699, 786, 874, 897, 790]",S9GP.tsv,S0326,S0327
to to,2,229,"[229, 617, 684]","[89, 265]",S9GP.tsv,S0326,S0327
and he's,2,230,[229],"[230, 265, 825, 868]",S9GP.tsv,S0326,S0327
school,1,236,"[229, 512, 572, 576, 646]","[236, 878]",S9GP.tsv,S0326,S0327
different,1,295,"[229, 270, 294, 344, 777, 793]","[295, 301, 563, 589, 591, 834]",S9GP.tsv,S0326,S0327
with him,2,485,"[229, 449]","[485, 632, 825, 854]",S9GP.tsv,S0326,S0327
place for,2,790,[229],[790],S9GP.tsv,S0326,S0327
er in,2,790,"[229, 566, 676]",[790],S9GP.tsv,S0326,S0327
funny,1,841,"[229, 237, 607, 711]","[841, 899]",S9GP.tsv,S0326,S0327
at the,2,233,"[233, 484]","[29, 142, 414, 921, 234, 834]",S9GP.tsv,S0326,S0327
at the same college,4,234,[233],[234],S9GP.tsv,S0326,S0327
college,1,491,[233],[491],S9GP.tsv,S0326,S0327
at the same,3,834,[233],[834],S9GP.tsv,S0326,S0327
start,1,438,"[237, 496, 512, 765, 946]","[438, 476, 758, 831, 841, 897, 921, 940]",S9GP.tsv,S0326,S0327
know i,2,239,"[239, 570, 720]","[108, 882, 937]",S9GP.tsv,S0326,S0327
really good,2,239,"[239, 530]","[108, 485]",S9GP.tsv,S0326,S0327
make a,2,239,"[239, 300, 331]","[172, 287, 332, 398, 596, 653, 845]",S9GP.tsv,S0326,S0327
he do,2,239,"[239, 871]","[232, 265, 458, 868]",S9GP.tsv,S0326,S0327
leave wing,2,242,[239],[242],S9GP.tsv,S0326,S0327
corrupt mayor,2,242,[239],[242],S9GP.tsv,S0326,S0327
politics,1,272,"[239, 245]","[272, 921]",S9GP.tsv,S0326,S0327
i i think,3,406,"[239, 383, 401, 512]","[406, 450]",S9GP.tsv,S0326,S0327
he'd,1,665,[239],"[665, 832, 833, 857]",S9GP.tsv,S0326,S0327
dealer,1,828,[239],[828],S9GP.tsv,S0326,S0327
he's quite,2,465,"[241, 862]","[465, 830]",S9GP.tsv,S0326,S0327
but he's,2,665,"[241, 243]",[665],S9GP.tsv,S0326,S0327
corrupt,1,243,[243],[242],S9GP.tsv,S0326,S0327
erm but,2,265,"[243, 640]","[265, 591, 937]",S9GP.tsv,S0326,S0327
big,1,265,"[243, 468, 943]","[265, 370, 374, 376, 665]",S9GP.tsv,S0326,S0327
he's he's,2,374,[243],"[374, 436, 489]",S9GP.tsv,S0326,S0327
be er,2,245,"[245, 385, 775, 777]","[14, 130, 440, 585, 685, 768, 899, 823]",S9GP.tsv,S0326,S0327
be be,2,245,"[245, 806, 952]","[67, 376]",S9GP.tsv,S0326,S0327
quite i,2,245,[245],[200],S9GP.tsv,S0326,S0327
my friend,2,370,"[245, 943]","[370, 825]",S9GP.tsv,S0326,S0327
be er quite,3,823,[245],[823],S9GP.tsv,S0326,S0327
green,1,247,"[247, 929]","[28, 248, 253]",S9GP.tsv,S0326,S0327
know really,2,250,"[250, 719]",[81],S9GP.tsv,S0326,S0327
they might get a,4,255,[254],[255],S9GP.tsv,S0326,S0327
seat,1,255,"[254, 256]",[255],S9GP.tsv,S0326,S0327
somewhere,1,491,[254],"[491, 493, 658, 859, 897, 930, 932]",S9GP.tsv,S0326,S0327
do have,2,561,[254],[561],S9GP.tsv,S0326,S0327
a good,2,256,"[256, 516]","[40, 326, 689, 854]",S9GP.tsv,S0326,S0327
of that,2,256,"[256, 401]","[57, 134]",S9GP.tsv,S0326,S0327
would,1,256,"[256, 329, 401, 572, 877, 896, 943]","[69, 108, 132, 134, 604, 608, 612, 658, 845, 863, 930, 933, 935, 253, 255, 560]",S9GP.tsv,S0326,S0327
it'd be,2,256,[256],"[101, 942]",S9GP.tsv,S0326,S0327
would be,2,256,"[256, 877, 896]","[253, 255, 560]",S9GP.tsv,S0326,S0327
be good,2,256,"[256, 492, 533, 668]",[255],S9GP.tsv,S0326,S0327
could do,2,305,"[256, 304]",[305],S9GP.tsv,S0326,S0327
they get,2,554,[256],"[554, 750]",S9GP.tsv,S0326,S0327
that would be,3,560,[256],[560],S9GP.tsv,S0326,S0327
quite a,2,689,"[256, 464, 500, 672]","[689, 701, 766, 823, 942, 951]",S9GP.tsv,S0326,S0327
and then they,3,823,"[256, 728, 737]",[823],S9GP.tsv,S0326,S0327
be like,2,878,"[256, 430, 496, 584, 820, 871]",[878],S9GP.tsv,S0326,S0327
everything,1,270,"[270, 535]","[57, 921, 930, 932]",S9GP.tsv,S0326,S0327
everything be,2,270,"[270, 535]","[132, 889, 267]",S9GP.tsv,S0326,S0327
to go,2,270,"[270, 492, 692]","[167, 485, 487, 815, 909, 911, 923]",S9GP.tsv,S0326,S0327
and it,2,270,[270],"[219, 768, 826]",S9GP.tsv,S0326,S0327
east,1,270,"[270, 793]","[265, 538, 272, 813]",S9GP.tsv,S0326,S0327
everything be political,3,270,[270],[267],S9GP.tsv,S0326,S0327
political,1,270,"[270, 728, 751]",[267],S9GP.tsv,S0326,S0327
in the middle east,4,272,[270],[272],S9GP.tsv,S0326,S0327
go through,2,275,[270],"[275, 318]",S9GP.tsv,S0326,S0327
something that,2,370,[270],[370],S9GP.tsv,S0326,S0327
about the,2,370,"[270, 950]","[370, 374, 887, 940]",S9GP.tsv,S0326,S0327
grow,1,454,[270],[454],S9GP.tsv,S0326,S0327
europe,1,536,[270],"[536, 897]",S9GP.tsv,S0326,S0327
now it's,2,594,"[270, 896]",[594],S9GP.tsv,S0326,S0327
like in,2,802,"[270, 551, 580, 584]",[802],S9GP.tsv,S0326,S0327
the middle east,3,813,[270],[813],S9GP.tsv,S0326,S0327
where everything,2,932,[270],[932],S9GP.tsv,S0326,S0327
think about,2,940,"[270, 773]",[940],S9GP.tsv,S0326,S0327
of something,2,951,"[270, 720]",[951],S9GP.tsv,S0326,S0327
erm in,2,454,[271],[454],S9GP.tsv,S0326,S0327
want,1,280,"[280, 638, 642, 877]","[10, 140, 242, 828, 832, 834, 440, 444, 643, 146, 238, 279, 287, 291, 458, 813]",S9GP.tsv,S0326,S0327
so you,2,280,"[280, 304, 325, 512, 715]","[28, 57, 132, 134, 262, 265, 438, 569, 573, 800]",S9GP.tsv,S0326,S0327
want to,2,280,"[280, 638]","[146, 238, 279, 287, 291, 458, 813, 585, 855]",S9GP.tsv,S0326,S0327
want to delete,3,280,[280],[279],S9GP.tsv,S0326,S0327
delete,1,280,"[280, 363]","[279, 291, 293, 318, 320, 355, 357, 361, 364, 366, 359]",S9GP.tsv,S0326,S0327
to delete,2,359,[280],[359],S9GP.tsv,S0326,S0327
you want,2,440,"[280, 642, 877]","[440, 444, 643, 855, 585]",S9GP.tsv,S0326,S0327
you want to,3,585,[280],"[585, 855]",S9GP.tsv,S0326,S0327
okay,1,282,"[282, 775]","[8, 158, 285, 287, 326, 345, 351, 359, 404, 410, 415, 438, 632, 689, 774, 776, 947, 951]",S9GP.tsv,S0326,S0327
click,1,291,"[282, 312, 314, 340]","[291, 316]",S9GP.tsv,S0326,S0327
just er,2,813,"[282, 605, 771]",[813],S9GP.tsv,S0326,S0327
it doesn't,2,284,"[284, 296]","[224, 320, 324, 357]",S9GP.tsv,S0326,S0327
er it,2,585,"[284, 892]",[585],S9GP.tsv,S0326,S0327
call,1,294,"[294, 327, 496, 524, 531, 623, 726, 734]","[61, 218, 219, 262, 370, 823, 828, 834, 921, 295, 939]",S9GP.tsv,S0326,S0327
i mean you,3,294,[294],"[128, 567]",S9GP.tsv,S0326,S0327
call it,2,295,"[294, 623]","[295, 939]",S9GP.tsv,S0326,S0327
this one,2,376,"[294, 363, 405, 812]","[376, 408]",S9GP.tsv,S0326,S0327
and just,2,581,[294],[581],S9GP.tsv,S0326,S0327
mean you,2,585,[294],[585],S9GP.tsv,S0326,S0327
what happen,2,296,"[296, 323]","[2, 248, 275, 829, 259]",S9GP.tsv,S0326,S0327
what happen when,3,296,[296],[259],S9GP.tsv,S0326,S0327
click on it,3,296,[296],[291],S9GP.tsv,S0326,S0327
doesn't say which,3,297,[296],[297],S9GP.tsv,S0326,S0327
click on,2,316,[296],[316],S9GP.tsv,S0326,S0327
doesn't say,2,320,[296],[320],S9GP.tsv,S0326,S0327
on it,2,353,[296],[353],S9GP.tsv,S0326,S0327
be which,2,589,"[296, 340]",[589],S9GP.tsv,S0326,S0327
isn't it,2,298,[298],"[251, 272, 343, 384, 591, 716, 784, 811]",S9GP.tsv,S0326,S0327
a new,2,300,[300],[165],S9GP.tsv,S0326,S0327
new one,2,300,[300],[291],S9GP.tsv,S0326,S0327
but you,2,542,"[300, 304, 929]","[542, 643]",S9GP.tsv,S0326,S0327
so you can,3,304,"[304, 512]","[28, 262, 438]",S9GP.tsv,S0326,S0327
remember,1,304,"[304, 323, 350, 385, 584, 588, 734, 894, 943]","[218, 228, 370, 454, 556, 899, 909, 932, 951]",S9GP.tsv,S0326,S0327
of do,2,934,"[304, 323]",[934],S9GP.tsv,S0326,S0327
add,1,308,[308],[307],S9GP.tsv,S0326,S0327
edit,1,318,"[310, 319]",[318],S9GP.tsv,S0326,S0327
what you,2,382,"[310, 323]","[382, 585, 887]",S9GP.tsv,S0326,S0327
cos there's,2,536,"[310, 732]",[536],S9GP.tsv,S0326,S0327
of what,2,554,"[310, 918]",[554],S9GP.tsv,S0326,S0327
don't really know how,4,786,[310],[786],S9GP.tsv,S0326,S0327
i don't really,3,786,"[310, 459, 570, 636]",[786],S9GP.tsv,S0326,S0327
know how,2,839,"[310, 319, 943]",[839],S9GP.tsv,S0326,S0327
cancel,1,315,[314],[315],S9GP.tsv,S0326,S0327
one be,2,317,"[317, 344, 599]","[14, 291, 376, 594]",S9GP.tsv,S0326,S0327
one of,2,317,"[317, 734]","[132, 262, 826, 839, 880, 889, 415]",S9GP.tsv,S0326,S0327
and one,2,317,"[317, 749, 875]","[218, 826]",S9GP.tsv,S0326,S0327
erm one,2,376,[317],[376],S9GP.tsv,S0326,S0327
one of those,3,415,[317],[415],S9GP.tsv,S0326,S0327
so erm,2,770,[317],[770],S9GP.tsv,S0326,S0327
to get,2,319,"[319, 389, 657, 753, 944]","[81, 89, 116, 265, 279, 336, 658, 664, 914]",S9GP.tsv,S0326,S0327
into that,2,319,[319],[277],S9GP.tsv,S0326,S0327
the thing,2,319,[319],"[295, 649]",S9GP.tsv,S0326,S0327
though,1,319,"[319, 661, 840]","[295, 556, 591, 663, 703, 786]",S9GP.tsv,S0326,S0327
that's the,2,341,"[319, 340, 350, 711]","[341, 937, 945]",S9GP.tsv,S0326,S0327
the which be,3,414,[319],[414],S9GP.tsv,S0326,S0327
it'll be,2,321,"[321, 492]","[26, 489]",S9GP.tsv,S0326,S0327
it'll,1,321,"[321, 358, 492]","[307, 815, 930, 489]",S9GP.tsv,S0326,S0327
be the same,3,322,[321],[322],S9GP.tsv,S0326,S0327
see what,2,323,"[323, 401]","[26, 142, 299]",S9GP.tsv,S0326,S0327
and see,2,323,"[323, 325, 344]",[29],S9GP.tsv,S0326,S0327
you have to,3,323,"[323, 773]",[110],S9GP.tsv,S0326,S0327
what the,2,323,[323],[274],S9GP.tsv,S0326,S0327
transfer,1,323,[323],[287],S9GP.tsv,S0326,S0327
two,1,323,"[323, 325, 512, 530, 676, 692, 696, 711, 728, 765, 795, 797, 846, 873, 875, 943]","[289, 291, 392, 396, 766, 774, 790, 823, 831, 915, 945, 953, 336, 337, 347]",S9GP.tsv,S0326,S0327
to do be,3,323,[323],[291],S9GP.tsv,S0326,S0327
two pound,2,336,"[323, 325]","[336, 337, 347]",S9GP.tsv,S0326,S0327
the right one,3,341,[323],[341],S9GP.tsv,S0326,S0327
both and,2,483,[323],[483],S9GP.tsv,S0326,S0327
do be,2,868,[323],[868],S9GP.tsv,S0326,S0327
of communicate,2,925,[323],[925],S9GP.tsv,S0326,S0327
you give,2,325,[325],"[174, 384]",S9GP.tsv,S0326,S0327
account,1,325,[325],"[275, 277, 295, 297, 303, 307, 324]",S9GP.tsv,S0326,S0327
but if,2,325,[325],[291],S9GP.tsv,S0326,S0327
but if you,3,596,[325],"[596, 937]",S9GP.tsv,S0326,S0327
and then er,3,620,"[327, 531]",[620],S9GP.tsv,S0326,S0327
you would,2,329,[329],[132],S9GP.tsv,S0326,S0327
need to,2,620,[329],[620],S9GP.tsv,S0326,S0327
need,1,923,"[329, 599]",[923],S9GP.tsv,S0326,S0327
let's make,2,331,[331],[15],S9GP.tsv,S0326,S0327
let's,1,331,[331],"[24, 316, 345, 370, 410]",S9GP.tsv,S0326,S0327
so let's,2,331,[331],[32],S9GP.tsv,S0326,S0327
i think so,3,331,"[331, 428, 466, 514, 747]",[318],S9GP.tsv,S0326,S0327
useful,1,837,[338],[837],S9GP.tsv,S0326,S0327
er when,2,340,"[340, 952]",[295],S9GP.tsv,S0326,S0327
that's the right one,4,341,[340],[341],S9GP.tsv,S0326,S0327
so that's,2,353,"[340, 350, 918]","[353, 839, 932]",S9GP.tsv,S0326,S0327
it's the same,3,342,[342],"[295, 885]",S9GP.tsv,S0326,S0327
so maybe,2,344,[344],[24],S9GP.tsv,S0326,S0327
go back,2,344,"[344, 806, 950]","[291, 311, 887, 899]",S9GP.tsv,S0326,S0327
the other one,3,344,"[344, 734]","[305, 376]",S9GP.tsv,S0326,S0327
see if,2,370,[344],"[370, 841]",S9GP.tsv,S0326,S0327
else,1,348,"[348, 918]","[190, 491, 703, 349, 716]",S9GP.tsv,S0326,S0327
that's something else,3,349,[348],[349],S9GP.tsv,S0326,S0327
something else,2,716,[348],[716],S9GP.tsv,S0326,S0327
not to,2,352,[352],"[134, 438, 485]",S9GP.tsv,S0326,S0327
money,1,352,"[352, 808]","[275, 291, 485, 882, 912]",S9GP.tsv,S0326,S0327
send,1,352,[352],"[277, 334, 370, 859, 921, 933, 937]",S9GP.tsv,S0326,S0327
money to,2,809,[352],[809],S9GP.tsv,S0326,S0327
to send,2,935,[352],[935],S9GP.tsv,S0326,S0327
a way,2,354,[354],"[142, 150, 279, 701, 716, 934]",S9GP.tsv,S0326,S0327
must be,2,354,"[354, 512]","[265, 863, 899]",S9GP.tsv,S0326,S0327
must,1,561,"[354, 512, 720]","[561, 798, 832, 887, 863, 899]",S9GP.tsv,S0326,S0327
i mean there,3,790,[354],[790],S9GP.tsv,S0326,S0327
tell me,2,358,"[358, 943]","[57, 382, 438, 475, 476, 710, 716, 933, 942]",S9GP.tsv,S0326,S0327
do a quick google search,5,359,[358],[359],S9GP.tsv,S0326,S0327
know where,2,365,"[365, 779]","[21, 906]",S9GP.tsv,S0326,S0327
where do,2,365,[365],"[44, 495]",S9GP.tsv,S0326,S0327
i know,2,365,"[365, 464, 570]","[140, 307, 359, 382, 431, 940]",S9GP.tsv,S0326,S0327
do she,2,365,"[365, 952]",[172],S9GP.tsv,S0326,S0327
how do,2,716,[365],"[716, 718, 778]",S9GP.tsv,S0326,S0327
paint,1,379,"[379, 389]","[134, 370, 374, 378, 384, 392, 409, 839]",S9GP.tsv,S0326,S0327
certain,1,398,[379],[398],S9GP.tsv,S0326,S0327
write about,2,933,"[379, 743]",[933],S9GP.tsv,S0326,S0327
general,1,381,[381],[142],S9GP.tsv,S0326,S0327
shadow,1,381,[381],"[374, 378, 382, 384]",S9GP.tsv,S0326,S0327
show you,2,383,[383],"[57, 281, 301, 392]",S9GP.tsv,S0326,S0327
just show you,3,383,[383],[370],S9GP.tsv,S0326,S0327
show,1,414,[383],[414],S9GP.tsv,S0326,S0327
er cos i,3,385,[385],[69],S9GP.tsv,S0326,S0327
that that,2,385,[385],"[132, 370]",S9GP.tsv,S0326,S0327
talk,1,385,"[385, 557, 570, 676, 773, 820, 877]","[132, 142, 653, 831, 880, 882, 884, 885, 438]",S9GP.tsv,S0326,S0327
i remember,2,385,"[385, 584, 588, 943]","[218, 228, 899, 932]",S9GP.tsv,S0326,S0327
but er,2,385,[385],"[295, 667, 866]",S9GP.tsv,S0326,S0327
that one,2,385,[385],"[345, 396, 408, 591]",S9GP.tsv,S0326,S0327
that that one,3,385,[385],[366],S9GP.tsv,S0326,S0327
draw,1,385,"[385, 387]","[374, 378, 382]",S9GP.tsv,S0326,S0327
i er,2,438,"[385, 607, 670, 793]","[438, 897, 953]",S9GP.tsv,S0326,S0327
talk to,2,438,"[385, 676]",[438],S9GP.tsv,S0326,S0327
you about,2,679,[385],[679],S9GP.tsv,S0326,S0327
to you,2,839,[385],"[839, 935, 940]",S9GP.tsv,S0326,S0327
cos i think,3,953,"[385, 894]",[953],S9GP.tsv,S0326,S0327
draw a,2,387,[387],[382],S9GP.tsv,S0326,S0327
each other,2,861,"[387, 657]","[861, 955]",S9GP.tsv,S0326,S0327
of stories about,3,940,[387],[940],S9GP.tsv,S0326,S0327
stories,1,945,"[387, 783]",[945],S9GP.tsv,S0326,S0327
try to get,3,389,"[389, 753]","[116, 914]",S9GP.tsv,S0326,S0327
artist,1,389,[389],"[134, 370]",S9GP.tsv,S0326,S0327
get the,2,389,[389],[260],S9GP.tsv,S0326,S0327
that be a,3,569,[389],[569],S9GP.tsv,S0326,S0327
i quite,2,819,"[393, 395]",[819],S9GP.tsv,S0326,S0327
shade,1,399,[399],[378],S9GP.tsv,S0326,S0327
division,1,399,[399],[396],S9GP.tsv,S0326,S0327
might be,2,594,[399],[594],S9GP.tsv,S0326,S0327
be one,2,839,[399],[839],S9GP.tsv,S0326,S0327
feel,1,947,[399],[947],S9GP.tsv,S0326,S0327
i would,2,401,"[401, 572]","[69, 108, 863]",S9GP.tsv,S0326,S0327
better,1,401,"[401, 566, 946]","[224, 398, 420, 583, 591, 788]",S9GP.tsv,S0326,S0327
that and,2,401,[401],"[265, 353, 942]",S9GP.tsv,S0326,S0327
you see what,3,401,[401],[299],S9GP.tsv,S0326,S0327
you see,2,401,"[401, 711]","[299, 301, 396, 845]",S9GP.tsv,S0326,S0327
line but,2,401,[401],[384],S9GP.tsv,S0326,S0327
closer tone,2,402,[401],[402],S9GP.tsv,S0326,S0327
that if,2,404,[401],[404],S9GP.tsv,S0326,S0327
i think er,3,481,"[401, 640]","[481, 632]",S9GP.tsv,S0326,S0327
and that,2,653,[401],"[653, 764, 836, 902]",S9GP.tsv,S0326,S0327
see so,2,770,[401],[770],S9GP.tsv,S0326,S0327
as a,2,826,[401],[826],S9GP.tsv,S0326,S0327
nice,1,411,"[411, 468, 522]","[8, 48, 75, 182, 527, 823, 874, 887, 921, 942]",S9GP.tsv,S0326,S0327
that i,2,411,[411],"[24, 291, 376, 878]",S9GP.tsv,S0326,S0327
that's nice,2,411,[411],[75],S9GP.tsv,S0326,S0327
i think that's,3,411,"[411, 916]","[93, 108, 406, 487, 837, 897]",S9GP.tsv,S0326,S0327
that's a,2,411,[411],"[326, 897]",S9GP.tsv,S0326,S0327
think that's,2,411,"[411, 916]",[341],S9GP.tsv,S0326,S0327
i really,2,434,"[411, 875]",[434],S9GP.tsv,S0326,S0327
like that i,3,932,[411],[932],S9GP.tsv,S0326,S0327
a nice,2,942,[411],[942],S9GP.tsv,S0326,S0327
that's good,2,413,"[413, 666]",[406],S9GP.tsv,S0326,S0327
she say,2,618,[417],[618],S9GP.tsv,S0326,S0327
i i mean,3,421,"[421, 570, 779]",[36],S9GP.tsv,S0326,S0327
i don't think,3,421,[421],"[107, 307, 398, 845]",S9GP.tsv,S0326,S0327
don't think,2,421,[421],"[242, 311]",S9GP.tsv,S0326,S0327
i i mean i,4,421,"[421, 570, 779]",[249],S9GP.tsv,S0326,S0327
i mean i don't,4,786,"[421, 779]",[786],S9GP.tsv,S0326,S0327
think it's er,3,847,[421],[847],S9GP.tsv,S0326,S0327
use to,2,424,[424],"[218, 220, 594, 618, 825, 909, 911]",S9GP.tsv,S0326,S0327
he's not,2,424,[424],"[384, 448, 823]",S9GP.tsv,S0326,S0327
children,1,431,[424],"[431, 476]",S9GP.tsv,S0326,S0327
around,1,481,[424],"[481, 503, 679]",S9GP.tsv,S0326,S0327
of he's,2,489,[424],[489],S9GP.tsv,S0326,S0327
use,1,933,[424],[933],S9GP.tsv,S0326,S0327
find,1,426,"[426, 524, 617, 820]","[81, 89, 279, 481, 614, 632, 658, 841, 937]",S9GP.tsv,S0326,S0327
difficult,1,426,[426],"[81, 142, 251, 272, 481, 573, 614, 620]",S9GP.tsv,S0326,S0327
find it,2,426,"[426, 617]","[89, 481, 841, 937]",S9GP.tsv,S0326,S0327
i think he,3,450,"[426, 638]","[450, 489, 491]",S9GP.tsv,S0326,S0327
always,1,430,"[430, 559, 588, 775]","[52, 374, 776, 887]",S9GP.tsv,S0326,S0327
never,1,430,"[430, 686]","[150, 550, 575, 665, 687, 703, 716, 738, 813, 839]",S9GP.tsv,S0326,S0327
be always,2,430,"[430, 775]","[374, 887]",S9GP.tsv,S0326,S0327
fine,1,430,[430],[392],S9GP.tsv,S0326,S0327
cos it,2,689,[430],[689],S9GP.tsv,S0326,S0327
be actually,2,766,"[430, 916]",[766],S9GP.tsv,S0326,S0327
it be always,3,776,[430],[776],S9GP.tsv,S0326,S0327
with all,2,786,[430],[786],S9GP.tsv,S0326,S0327
with all the,3,901,[430],[901],S9GP.tsv,S0326,S0327
cos it be,3,913,[430],[913],S9GP.tsv,S0326,S0327
he be,2,435,"[435, 584, 676, 812]","[134, 222, 262, 265, 450, 573, 665, 839, 848, 934]",S9GP.tsv,S0326,S0327
charm,1,436,[435],[436],S9GP.tsv,S0326,S0327
no i think,3,441,[441],[108],S9GP.tsv,S0326,S0327
no i,2,441,"[441, 543, 572, 607, 615, 659]","[353, 833]",S9GP.tsv,S0326,S0327
erm no,2,643,[441],[643],S9GP.tsv,S0326,S0327
thank you,2,443,"[443, 661, 956]","[368, 947]",S9GP.tsv,S0326,S0327
sure,1,585,[445],"[585, 658, 691, 891, 953]",S9GP.tsv,S0326,S0327
thank,1,447,[447],"[368, 947]",S9GP.tsv,S0326,S0327
well i,2,449,"[449, 570, 763, 916, 946]","[8, 122, 140, 450, 467, 554, 567, 632, 679, 861, 930, 101, 404, 481, 487, 614, 798]",S9GP.tsv,S0326,S0327
time with,2,449,[449],[81],S9GP.tsv,S0326,S0327
well i think,3,449,"[449, 916, 946]","[101, 404, 481, 487, 614, 798]",S9GP.tsv,S0326,S0327
much,1,449,"[449, 640, 674, 732]","[107, 134, 487, 560, 569, 591, 618, 620, 664]",S9GP.tsv,S0326,S0327
that much,2,591,[449],[591],S9GP.tsv,S0326,S0327
spend,1,825,[449],[825],S9GP.tsv,S0326,S0327
he go,2,493,"[451, 844]","[493, 830]",S9GP.tsv,S0326,S0327
he go to,3,573,"[451, 844]",[573],S9GP.tsv,S0326,S0327
go to a,3,823,"[451, 557]",[823],S9GP.tsv,S0326,S0327
jewish,1,453,[453],[262],S9GP.tsv,S0326,S0327
not only be he jewish he's really jewish,8,453,[453],[450],S9GP.tsv,S0326,S0327
in i think,3,455,[455],[454],S9GP.tsv,S0326,S0327
what do you,3,457,[457],"[110, 174, 418, 458]",S9GP.tsv,S0326,S0327
you mean,2,457,[457],[120],S9GP.tsv,S0326,S0327
what do,2,457,[457],"[238, 503]",S9GP.tsv,S0326,S0327
don't really know,3,786,"[459, 570, 636]",[786],S9GP.tsv,S0326,S0327
a lot of,3,464,"[464, 500, 504, 773, 916]","[128, 220, 264, 695, 800, 813]",S9GP.tsv,S0326,S0327
a lot,2,464,"[464, 500, 504, 732, 773, 892, 916]","[376, 691, 695, 800, 813]",S9GP.tsv,S0326,S0327
know he have,3,464,[464],[438],S9GP.tsv,S0326,S0327
know he,2,664,[464],[664],S9GP.tsv,S0326,S0327
erm cos,2,689,"[464, 732]",[689],S9GP.tsv,S0326,S0327
know be,2,468,[468],[359],S9GP.tsv,S0326,S0327
in in you,3,468,[468],[448],S9GP.tsv,S0326,S0327
house in,2,469,[468],[469],S9GP.tsv,S0326,S0327
house,1,635,"[468, 638]","[635, 641, 825, 845]",S9GP.tsv,S0326,S0327
in you know,3,934,[468],[934],S9GP.tsv,S0326,S0327
round,1,472,"[472, 638]","[116, 382]",S9GP.tsv,S0326,S0327
round the,2,472,"[472, 638]",[382],S9GP.tsv,S0326,S0327
a huge,2,474,[474],"[259, 653, 826]",S9GP.tsv,S0326,S0327
garden,1,949,[474],[949],S9GP.tsv,S0326,S0327
what's,1,480,"[480, 484, 871]","[103, 112, 232, 733, 899, 932]",S9GP.tsv,S0326,S0327
what be,2,484,"[484, 918]","[15, 57, 61, 140, 249, 626, 706, 725]",S9GP.tsv,S0326,S0327
you know what,3,484,"[484, 597]",[69],S9GP.tsv,S0326,S0327
